Season,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Player-additional
2000-01,Eric Montross,C,29,DET,42,568,5,0.404,0,0.215,8,19.4,13.6,4.1,0.7,2.9,21.8,12.9,-0.8,0.7,-0.1,-0.006,-6.6,0,-6.7,-0.7,montrer01
2000-01,Eric Montross,C,29,TOR,12,81,8.1,0.339,0,0.294,12.2,28.5,20.2,7.2,2,2.6,17.2,12.8,-0.1,0.1,0,0.028,-6.3,-0.6,-6.9,-0.1,montrer01
2000-01,Mikki Moore,C,25,DET,81,1154,12.9,0.552,0.004,0.485,11,18.4,14.7,4.6,1.1,3.7,18.5,15,1.1,1.6,2.8,0.116,-3.4,0.8,-2.6,-0.2,mooremi01
2000-01,Hanno Möttölä,SF,24,ATL,73,989,7.5,0.504,0.011,0.325,5.5,14.2,9.8,4.2,0.6,0.6,17.5,17.3,-0.1,0.5,0.4,0.018,-5.1,-1.5,-6.6,-1.1,mottoha01
2000-01,Alonzo Mourning*,C,30,MIA,13,306,24.6,0.536,0.007,0.39,13.6,25.6,19.6,8.9,0.7,7.8,14.5,30.6,0.2,0.7,0.9,0.148,1.7,1.2,2.9,0.4,mournal01
2000-01,Chris Mullin*,SF,37,GSW,20,374,10,0.486,0.491,0.264,2.6,9.6,5.8,7.9,2.2,1.9,13.8,15.5,0.1,0.2,0.3,0.034,-1.9,-0.1,-2,0,mullich01
2000-01,Lamond Murray,SF,27,CLE,78,2225,13.9,0.49,0.178,0.228,5.4,12.3,8.9,10.1,2,0.9,12.2,23.5,0.8,1.5,2.3,0.05,-0.1,-1,-1.1,0.5,murrala01
2000-01,Tracy Murray,SF,29,TOT,51,588,11.4,0.482,0.415,0.169,4.1,11.4,7.7,6.5,1.1,0.8,8.9,22.2,0.2,0.3,0.6,0.046,-0.7,-2.2,-2.9,-0.1,murratr01
2000-01,Tracy Murray,SF,29,DEN,13,135,9.8,0.421,0.418,0.182,3.2,14.7,8.9,10.6,1.5,0.5,9.2,21.6,-0.1,0.1,0,-0.002,-1.3,-1.1,-2.4,0,murratr01
2000-01,Tracy Murray,SF,29,TOR,38,453,11.9,0.5,0.415,0.166,4.4,10.5,7.3,5.2,0.9,0.9,8.8,22.4,0.3,0.2,0.6,0.061,-0.5,-2.5,-3.1,-0.1,murratr01
2000-01,Dikembe Mutombo*,C,34,TOT,75,2591,17.5,0.547,0,0.523,13.3,30.5,21.9,4.7,0.6,5.6,17.4,14.3,3.4,4.7,8.1,0.151,0.4,1.3,1.7,2.4,mutomdi01
2000-01,Dikembe Mutombo*,C,34,ATL,49,1716,16.5,0.528,0,0.435,12.1,33,22.5,5,0.6,5.7,17.9,13.4,1.5,3,4.5,0.125,-0.1,1.4,1.4,1.5,mutomdi01
2000-01,Dikembe Mutombo*,C,34,PHI,26,875,19.6,0.58,0,0.678,15.7,25.7,20.8,4.1,0.5,5.5,16.5,16.2,1.9,1.8,3.7,0.201,1.3,1,2.3,1,mutomdi01
2000-01,Mamadou N'Diaye,C,25,TOR,3,10,6.6,0.41,0,0.5,11,11.6,11.3,0,0,0,0,21.8,0,0,0,0.083,-7.1,-4.7,-11.7,0,ndiayma02
2000-01,Lee Nailon,SF,25,CHH,42,469,11.7,0.529,0.007,0.316,7.1,15.3,11.2,9.1,1,0.8,14.8,17.9,0.4,0.6,0.9,0.096,-2.5,-0.1,-2.6,-0.1,nailole01
